<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1155800;1155300;1155500;355
SPFB.RTS-12.18;1;04.12.2018;1;1155500;1155700;1155200;1155300;237
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155400;1154500;1154800;1044
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155100;1154600;1154800;650
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155200;1154600;1155200;455
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155400;1154700;1155000;360
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155100;1154700;1155000;282
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155000;1154600;1154700;151
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155000;1154300;1154800;535
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1154900;1154200;1154700;319
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154900;1154300;1154600;218
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1154900;1154200;1154300;294
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1154600;1154200;1154600;340
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1154900;1154400;1154700;145
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155800;1154700;1155400;735
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155800;1155100;1155300;295
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155300;1154800;1155000;244
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155200;1154600;1154700;433
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1155000;1154600;1154700;101
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155000;1154200;1154500;733
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155600;1154600;1155200;725
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155400;1154200;1154800;803
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1154800;1153700;1153800;1360
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1154800;1153700;1154600;563
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1155100;1154200;1154200;578
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1154600;1153600;1154500;665
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1154500;1153600;1153900;580
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154100;1153600;1153600;321
SPFB.RTS-12.18;1;04.12.2018;1;1153600;1154200;1153600;1154000;327
SPFB.RTS-12.18;1;04.12.2018;1;1154000;1154100;1153700;1154100;180
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154500;1154100;1154400;305
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1154500;1154200;1154400;159
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1154800;1154300;1154600;398
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1155300;1154500;1155200;1060
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155300;1154500;1154900;973
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155600;1154800;1155400;875
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1156200;1155200;1156000;1068
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1156900;1155800;1156200;1603
SPFB.RTS-12.18;1;04.12.2018;1;1156300;1156800;1155800;1156100;1448
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156400;1155600;1155800;845
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156300;1155900;1156100;460
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156300;1155700;1155800;501
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1155800;1155500;1155700;451
SPFB.RTS-12.18;1;04.12.2018;1;1155700;1155900;1155500;1155800;425
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156200;1155400;1156000;896
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156100;1155400;1155500;327
SPFB.RTS-12.18;1;04.12.2018;1;1155600;1155700;1154500;1154600;1507
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1154900;1154100;1154400;937
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1155200;1154400;1155200;420
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155200;1154200;1154600;511
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1155000;1154500;1154700;112
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1154900;1154700;1154700;106
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1155300;1154800;1155000;461
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155000;1154500;1154800;327
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1155100;1154700;1155100;167
SPFB.RTS-12.18;1;04.12.2018;1;1155100;1155300;1154600;1154700;274
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154900;1154300;1154700;348
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1154900;1154000;1154900;655
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1155400;1154700;1155200;382
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155300;1154900;1155000;178
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155200;1155000;1155100;109
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155500;1155200;1155300;260
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155300;1155000;1155200;279
SPFB.RTS-12.18;1;04.12.2018;1;1155100;1155200;1154400;1154500;504
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1154900;1154400;1154900;421
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1154900;1154600;1154800;115
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1155400;1154800;1155300;257
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155600;1155200;1155600;617
SPFB.RTS-12.18;1;04.12.2018;1;1155600;1155600;1155000;1155400;374
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1155400;1155200;1155300;318
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1155500;1155100;1155400;261
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1155400;1154900;1155400;270
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1155600;1155300;1155400;162
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1156000;1155300;1156000;573
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156200;1155700;1156100;1144
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156300;1155400;1155500;582
SPFB.RTS-12.18;1;04.12.2018;1;1155500;1155700;1155200;1155600;304
SPFB.RTS-12.18;1;04.12.2018;1;1155600;1155700;1155300;1155500;153
SPFB.RTS-12.18;1;04.12.2018;1;1155500;1155600;1155200;1155200;204
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155900;1155200;1155700;330
SPFB.RTS-12.18;1;04.12.2018;1;1155700;1156000;1155400;1155500;303
SPFB.RTS-12.18;1;04.12.2018;1;1155500;1155700;1155300;1155700;440
SPFB.RTS-12.18;1;04.12.2018;1;1155700;1155700;1155400;1155400;110
SPFB.RTS-12.18;1;04.12.2018;1;1155400;1155600;1154100;1154600;2277
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1155300;1154500;1155200;881
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155900;1155100;1155700;685
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1155800;1155100;1155200;336
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155500;1155000;1155100;142
SPFB.RTS-12.18;1;04.12.2018;1;1155100;1155400;1154900;1155000;449
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155100;1154700;1155000;497
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155000;1154600;1154600;212
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154800;1154400;1154700;540
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1154800;1154200;1154600;351
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154700;1154100;1154600;472
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154900;1154400;1154500;334
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1154900;1154500;1154800;225
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1154900;1154700;1154900;124
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1154800;1154100;1154200;565
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154600;1154100;1154400;282
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1154600;1153900;1154600;653
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1154700;1154300;1154600;155
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1154800;1154500;1154700;133
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154900;1154600;1154700;285
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155300;1154900;1155100;459
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155700;1155200;1155700;570
SPFB.RTS-12.18;1;04.12.2018;1;1155600;1156000;1155500;1155700;502
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1156000;1155400;1155600;433
SPFB.RTS-12.18;1;04.12.2018;1;1155600;1156000;1155600;1156000;287
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156000;1155300;1156000;351
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156000;1155700;1156000;231
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156200;1155800;1156100;415
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156200;1155700;1155800;627
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1156000;1155500;1155700;254
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156200;1155800;1156200;319
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156300;1155700;1155700;463
SPFB.RTS-12.18;1;04.12.2018;1;1155700;1156800;1155700;1156700;1029
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156800;1156100;1156100;422
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156900;1156000;1156600;690
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156900;1156500;1156700;251
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156800;1156200;1156800;833
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156900;1156600;1156600;243
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156800;1156500;1156600;240
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156900;1156300;1156400;408
SPFB.RTS-12.18;1;04.12.2018;1;1156500;1156600;1156300;1156400;287
SPFB.RTS-12.18;1;04.12.2018;1;1156400;1156500;1156200;1156400;377
SPFB.RTS-12.18;1;04.12.2018;1;1156400;1156400;1156000;1156200;504
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156300;1156000;1156100;249
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156300;1156000;1156200;414
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156600;1155800;1155800;495
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1156600;1155800;1156200;646
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156400;1155800;1156100;393
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156200;1155800;1155800;325
SPFB.RTS-12.18;1;04.12.2018;1;1155800;1155900;1155600;1155900;280
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156300;1155700;1156200;236
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156300;1155900;1156300;115
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156200;1155700;1155900;120
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156000;1155700;1155900;90
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156300;1155900;1155900;161
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156500;1156000;1156500;137
SPFB.RTS-12.18;1;04.12.2018;1;1156400;1156500;1156100;1156100;156
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156100;1155500;1156000;382
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156300;1156000;1156200;149
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156100;1155800;1155800;93
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156000;1155300;1155700;600
SPFB.RTS-12.18;1;04.12.2018;1;1155700;1155800;1155300;1155300;341
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155500;1155100;1155200;565
SPFB.RTS-12.18;1;04.12.2018;1;1155200;1155600;1155000;1155300;339
SPFB.RTS-12.18;1;04.12.2018;1;1155300;1155500;1154700;1154800;541
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155000;1154600;1154900;378
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155500;1154700;1154800;640
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155100;1154700;1155000;135
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155000;1154600;1154800;160
SPFB.RTS-12.18;1;04.12.2018;1;1154800;1154800;1154300;1154800;327
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1154600;1154000;1154500;566
SPFB.RTS-12.18;1;04.12.2018;1;1154500;1154600;1154100;1154100;135
SPFB.RTS-12.18;1;04.12.2018;1;1154100;1154300;1153700;1154100;583
SPFB.RTS-12.18;1;04.12.2018;1;1154000;1154300;1153900;1154000;280
SPFB.RTS-12.18;1;04.12.2018;1;1154000;1154400;1153800;1154200;176
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154400;1154100;1154400;352
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1154400;1154100;1154100;408
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154700;1154100;1154400;375
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154300;1153900;1154200;181
SPFB.RTS-12.18;1;04.12.2018;1;1154100;1154400;1153900;1154300;89
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154600;1154200;1154400;136
SPFB.RTS-12.18;1;04.12.2018;1;1154400;1155000;1154400;1154600;280
SPFB.RTS-12.18;1;04.12.2018;1;1154600;1155300;1154600;1154800;400
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155100;1154800;1155000;117
SPFB.RTS-12.18;1;04.12.2018;1;1155000;1155100;1154600;1154800;242
SPFB.RTS-12.18;1;04.12.2018;1;1154900;1155000;1154600;1154600;87
SPFB.RTS-12.18;1;04.12.2018;1;1154700;1154700;1154300;1154500;295
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154600;1154200;1154300;191
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154300;1152700;1153400;1784
SPFB.RTS-12.18;1;04.12.2018;1;1153300;1153400;1152900;1153200;469
SPFB.RTS-12.18;1;04.12.2018;1;1153100;1153300;1152100;1152700;1404
SPFB.RTS-12.18;1;04.12.2018;1;1152700;1153000;1152500;1152900;293
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1153400;1152800;1153400;383
SPFB.RTS-12.18;1;04.12.2018;1;1153300;1153400;1153100;1153200;161
SPFB.RTS-12.18;1;04.12.2018;1;1153100;1153300;1152800;1153200;285
SPFB.RTS-12.18;1;04.12.2018;1;1153300;1153400;1153100;1153200;255
SPFB.RTS-12.18;1;04.12.2018;1;1153300;1153700;1153200;1153600;339
SPFB.RTS-12.18;1;04.12.2018;1;1153600;1154000;1153600;1153900;217
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154000;1153400;1153600;239
SPFB.RTS-12.18;1;04.12.2018;1;1153700;1153900;1153600;1153900;118
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1154300;1153800;1154000;348
SPFB.RTS-12.18;1;04.12.2018;1;1154100;1154500;1154000;1154400;366
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154300;1153700;1153700;423
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1154100;1153500;1154000;205
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154400;1153800;1154100;193
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154400;1154100;1154200;123
SPFB.RTS-12.18;1;04.12.2018;1;1154300;1154400;1154100;1154100;182
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154200;1153700;1153700;107
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1153900;1153700;1153900;110
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1153900;1153700;1153900;104
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154200;1153900;1154100;112
SPFB.RTS-12.18;1;04.12.2018;1;1154000;1154300;1153700;1153700;252
SPFB.RTS-12.18;1;04.12.2018;1;1153700;1154100;1153600;1154100;269
SPFB.RTS-12.18;1;04.12.2018;1;1154000;1154300;1153800;1153800;97
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154300;1153800;1154100;169
SPFB.RTS-12.18;1;04.12.2018;1;1154100;1154200;1153600;1153800;84
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154000;1153600;1153800;174
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1153900;1153500;1153700;104
SPFB.RTS-12.18;1;04.12.2018;1;1153700;1154000;1153600;1153900;106
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154000;1153700;1153900;212
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154300;1153900;1154100;377
SPFB.RTS-12.18;1;04.12.2018;1;1154100;1154300;1153800;1154100;173
SPFB.RTS-12.18;1;04.12.2018;1;1154100;1154300;1153800;1153800;327
SPFB.RTS-12.18;1;04.12.2018;1;1154000;1154200;1153900;1154200;78
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154300;1154100;1154300;166
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154300;1153900;1154200;234
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154300;1153900;1154000;182
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154100;1153800;1154000;97
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154100;1153700;1153900;236
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154000;1153800;1153800;92
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154100;1153800;1153900;128
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154000;1153600;1153900;142
SPFB.RTS-12.18;1;04.12.2018;1;1153800;1154200;1153800;1154200;77
SPFB.RTS-12.18;1;04.12.2018;1;1154200;1154300;1154000;1154100;147
SPFB.RTS-12.18;1;04.12.2018;1;1153900;1154000;1153400;1153600;418
SPFB.RTS-12.18;1;04.12.2018;1;1153700;1153800;1153300;1153600;294
SPFB.RTS-12.18;1;04.12.2018;1;1153700;1153900;1153200;1153300;319
SPFB.RTS-12.18;1;04.12.2018;1;1153400;1153600;1153100;1153400;319
SPFB.RTS-12.18;1;04.12.2018;1;1153400;1153400;1152800;1153000;333
SPFB.RTS-12.18;1;04.12.2018;1;1152900;1153100;1152600;1152700;241
SPFB.RTS-12.18;1;04.12.2018;1;1152700;1153000;1152400;1152900;368
SPFB.RTS-12.18;1;04.12.2018;1;1152900;1153500;1152900;1153400;313
SPFB.RTS-12.18;1;04.12.2018;1;1153300;1153400;1152500;1152700;229
SPFB.RTS-12.18;1;04.12.2018;1;1152700;1153000;1152600;1152700;122
SPFB.RTS-12.18;1;04.12.2018;1;1152700;1152800;1152500;1152700;130
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1152800;1152600;1152600;71
SPFB.RTS-12.18;1;04.12.2018;1;1152500;1153200;1152500;1153000;358
SPFB.RTS-12.18;1;04.12.2018;1;1153000;1153100;1152700;1152900;299
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1153100;1152800;1153000;100
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1153100;1152500;1153100;348
SPFB.RTS-12.18;1;04.12.2018;1;1153100;1153300;1152800;1152800;162
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1152900;1152400;1152400;249
SPFB.RTS-12.18;1;04.12.2018;1;1152500;1152800;1152300;1152700;317
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1153100;1152700;1152800;353
SPFB.RTS-12.18;1;04.12.2018;1;1152900;1153200;1152800;1153100;121
SPFB.RTS-12.18;1;04.12.2018;1;1153100;1153200;1152900;1153100;81
SPFB.RTS-12.18;1;04.12.2018;1;1153200;1153300;1152600;1152600;294
SPFB.RTS-12.18;1;04.12.2018;1;1152700;1152900;1152500;1152700;56
SPFB.RTS-12.18;1;04.12.2018;1;1152700;1152900;1151200;1152300;2286
SPFB.RTS-12.18;1;04.12.2018;1;1152400;1152700;1152200;1152500;412
SPFB.RTS-12.18;1;04.12.2018;1;1152600;1153000;1152500;1152700;290
SPFB.RTS-12.18;1;04.12.2018;1;1152600;1153200;1152600;1152900;330
SPFB.RTS-12.18;1;04.12.2018;1;1153000;1153900;1153000;1153400;1049
SPFB.RTS-12.18;1;04.12.2018;1;1153500;1153700;1153200;1153200;305
SPFB.RTS-12.18;1;04.12.2018;1;1153100;1153300;1152700;1152900;313
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1153300;1152800;1153000;128
SPFB.RTS-12.18;1;04.12.2018;1;1152900;1153400;1152700;1152800;269
SPFB.RTS-12.18;1;04.12.2018;1;1152800;1152900;1152500;1152600;217
SPFB.RTS-12.18;1;04.12.2018;1;1152500;1152600;1151900;1152200;610
SPFB.RTS-12.18;1;04.12.2018;1;1152100;1152300;1151400;1151500;604
SPFB.RTS-12.18;1;04.12.2018;1;1151500;1151600;1150200;1150400;2298
SPFB.RTS-12.18;1;04.12.2018;1;1150400;1151200;1150200;1150900;1305
SPFB.RTS-12.18;1;04.12.2018;1;1151000;1151000;1150400;1150800;346
SPFB.RTS-12.18;1;04.12.2018;1;1150800;1151000;1150100;1150300;550
SPFB.RTS-12.18;1;04.12.2018;1;1150200;1150800;1150100;1150700;352
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1150700;1150000;1150300;584
SPFB.RTS-12.18;1;04.12.2018;1;1150200;1150400;1149600;1149700;609
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1150100;1149100;1149600;1841
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1149900;1149500;1149500;756
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149600;1149000;1149600;553
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1149800;1149400;1149700;325
SPFB.RTS-12.18;1;04.12.2018;1;1149800;1149900;1149400;1149800;862
SPFB.RTS-12.18;1;04.12.2018;1;1149800;1150300;1149500;1150200;632
SPFB.RTS-12.18;1;04.12.2018;1;1150200;1150300;1149900;1150000;302
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150400;1149800;1150200;369
SPFB.RTS-12.18;1;04.12.2018;1;1150300;1150300;1149900;1150100;290
SPFB.RTS-12.18;1;04.12.2018;1;1150000;1150700;1149800;1150600;669
SPFB.RTS-12.18;1;04.12.2018;1;1150500;1150600;1150300;1150300;231
SPFB.RTS-12.18;1;04.12.2018;1;1150400;1150500;1149900;1150400;430
SPFB.RTS-12.18;1;04.12.2018;1;1150400;1150700;1150300;1150500;153
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1150900;1150300;1150800;303
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1150700;1150200;1150700;218
SPFB.RTS-12.18;1;04.12.2018;1;1150700;1151000;1150300;1150300;850
SPFB.RTS-12.18;1;04.12.2018;1;1150400;1150600;1150000;1150500;373
SPFB.RTS-12.18;1;04.12.2018;1;1150400;1150500;1149700;1149800;908
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150200;1149800;1150200;712
SPFB.RTS-12.18;1;04.12.2018;1;1150200;1150200;1149500;1149800;651
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1149800;1149400;1149600;381
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1149900;1149600;1149700;133
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1149800;1149100;1149400;622
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1150200;1149400;1149900;898
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150000;1149200;1149400;422
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149500;1149100;1149500;387
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1149600;1149200;1149600;334
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1150100;1149500;1149900;478
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150200;1149700;1149900;301
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1149900;1149200;1149400;580
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149700;1149300;1149300;261
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149500;1149100;1149500;358
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149600;1149300;1149400;171
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149400;1149200;1149300;175
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149300;1147200;1148200;5407
SPFB.RTS-12.18;1;04.12.2018;1;1148200;1148300;1147000;1147600;2994
SPFB.RTS-12.18;1;04.12.2018;1;1147600;1147700;1147200;1147400;576
SPFB.RTS-12.18;1;04.12.2018;1;1147500;1147600;1146800;1147500;1492
SPFB.RTS-12.18;1;04.12.2018;1;1147500;1147700;1147100;1147400;654
SPFB.RTS-12.18;1;04.12.2018;1;1147400;1147900;1147100;1147700;1237
SPFB.RTS-12.18;1;04.12.2018;1;1147800;1148300;1147300;1148100;1244
SPFB.RTS-12.18;1;04.12.2018;1;1148100;1148300;1147700;1147700;746
SPFB.RTS-12.18;1;04.12.2018;1;1147700;1147700;1147200;1147300;692
SPFB.RTS-12.18;1;04.12.2018;1;1147400;1147800;1146800;1147600;1105
SPFB.RTS-12.18;1;04.12.2018;1;1147600;1148300;1147500;1148100;645
SPFB.RTS-12.18;1;04.12.2018;1;1148200;1148300;1147900;1148000;180
SPFB.RTS-12.18;1;04.12.2018;1;1148100;1148300;1148000;1148200;314
SPFB.RTS-12.18;1;04.12.2018;1;1148300;1148400;1148000;1148100;183
SPFB.RTS-12.18;1;04.12.2018;1;1148100;1148400;1147800;1148100;635
SPFB.RTS-12.18;1;04.12.2018;1;1148100;1149200;1148100;1148700;1598
SPFB.RTS-12.18;1;04.12.2018;1;1148900;1149300;1148000;1148500;1391
SPFB.RTS-12.18;1;04.12.2018;1;1148500;1149500;1148500;1149300;1148
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149500;1148800;1149200;732
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149200;1148500;1148900;791
SPFB.RTS-12.18;1;04.12.2018;1;1148900;1149400;1148500;1149100;797
SPFB.RTS-12.18;1;04.12.2018;1;1149100;1149400;1148800;1149300;552
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149600;1149100;1149400;358
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149900;1149200;1149600;491
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1149900;1149100;1149200;1311
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149400;1149000;1149200;307
SPFB.RTS-12.18;1;04.12.2018;1;1149100;1149200;1148800;1149000;334
SPFB.RTS-12.18;1;04.12.2018;1;1149000;1149100;1148000;1148400;1190
SPFB.RTS-12.18;1;04.12.2018;1;1148500;1148700;1148100;1148300;633
SPFB.RTS-12.18;1;04.12.2018;1;1148300;1148400;1148000;1148000;666
SPFB.RTS-12.18;1;04.12.2018;1;1148100;1148700;1148000;1148700;651
SPFB.RTS-12.18;1;04.12.2018;1;1148500;1148800;1148400;1148500;420
SPFB.RTS-12.18;1;04.12.2018;1;1148400;1148800;1148100;1148200;549
SPFB.RTS-12.18;1;04.12.2018;1;1148200;1148400;1148000;1148200;173
SPFB.RTS-12.18;1;04.12.2018;1;1148200;1148600;1147900;1148500;864
SPFB.RTS-12.18;1;04.12.2018;1;1148400;1149000;1148300;1148800;509
SPFB.RTS-12.18;1;04.12.2018;1;1148900;1149300;1148700;1148700;1139
